UserId,Overlap
157434,7
157519,7
157531,8
157748,6
157758,7
157815,8
158129,8
158266,6
158324,1
158404,9
158688,2
158734,7
158788,8
160121,5
160417,7
160922,9
161117,6
161502,8
161730,8
161795,3
161852,7
161979,8
162473,9
162712,9
162722,7
162856,7
163018,8
164211,7
164357,12
164451,8
164722,2
165216,8
165238,8
165669,8
165786,8
165793,7
166013,7
166089,6
166359,8
166458,7
166547,8
166638,8
166722,3
166751,6
167062,2
167463,8
167723,7
167855,3
167938,7
167994,7
168060,7
168597,8
168692,7
170082,8
170124,8
171119,8
171219,11
171352,5
171444,7
171458,7
171815,8
172020,8
172742,8
172762,3
173281,9
173847,8
173910,2
173938,7
174077,6
174171,8
174863,6
175036,7
175221,8
175641,3
175986,7
176165,4
176768,2
176846,8
176910,7
176957,7
177106,8
177206,9
177748,7
178052,7
178195,9
178217,7
178317,6
178419,8
178674,7
178822,7
178974,7
179273,2
179759,2
180010,9
180082,1
180389,8
180583,6
180723,8
180841,8
181403,9
181669,7
181784,8
182233,0
182304,7
182350,7
182355,8
182438,8
182693,9
183194,8
183201,7
183892,7
184239,8
184531,7
184537,7
185143,2
185404,7
185672,8
185887,10
186146,8
186409,8
186594,8
186748,7
186973,5
187066,2
187121,7
187210,8
187220,7
187351,1
187406,8
187558,7
188078,7
188227,7
188229,10
188281,7
188312,8
188315,8
188387,3
188914,9
189106,4
189190,8
189319,8
189395,7
189529,7
189586,2
189608,3
189784,8
189890,9
190378,8
190592,8
191075,2
191175,0
191196,4
191746,12
191779,7
191952,1
192637,9
192883,7
192893,8
192997,10
193006,8
193168,11
193520,7
193720,8
194449,8
194468,7
194505,7
194640,7
194897,7
195158,8
195272,7
195451,7
195504,7
195625,2
195940,9
196603,8
196652,7
196997,7
197442,8
197497,7
197538,9
197666,6
197847,7
198047,7
198437,6
198441,7
199510,8
199578,9
199872,9
199976,7
200085,8
200352,0
200481,7
200810,9
200827,7
201106,10
201274,7
201489,8
201847,2
201926,8
202087,2
202284,8
202490,10
202526,6
202554,8
202849,8
203193,6
203996,8
204257,2
204461,5
204464,6
204618,9
204624,7
205623,7
205725,6
205734,7
205933,8
206430,9
206695,3
206770,8
206908,8
206981,9
207053,8
207265,7
207354,10
207708,2
207942,8
208695,9
208791,0
209336,7
209452,8
209715,8
209817,9
209895,8
210348,9
210423,7
210564,1
211021,7
211288,7
211365,9
211428,8
211462,2
211778,9
212036,8
212055,8
212229,13
212403,8
212740,7
213065,7
213084,7
213317,9
213597,11
213667,9
213981,8
214029,8
214347,2
214649,7
214664,9
214739,8
214796,2
214845,7
215086,10
215141,2
215419,9
215644,8
215894,7
216269,8
216544,9
216624,7
216985,8
217159,9
217741,9
217963,9
218345,7
218437,9
218743,7
218893,9
219085,8
219118,8
219192,7
219310,8
219411,8
219550,4
220080,7
220126,8
220556,7
220578,2
220710,7
220833,6
220930,7
221700,6
221771,8
222186,7
222290,8
222367,8
222556,8
222650,7
222966,6
222998,8
223049,8
223188,0
223482,7
223522,8
224549,8
224809,4
225052,8
225484,3
226084,6
226816,8
226960,8
227146,12
227498,10
227607,8
227784,8
228105,2
228747,8
229119,9
229142,6
229244,10
229339,8
229844,9
230331,8
230523,8
230765,8
231151,8
231270,8
231278,7
231739,2
232107,9
232169,8
232185,7
232250,8
232441,9
233516,8
233551,8
233684,7
234105,7
234169,7
234497,0
235033,9
235708,8
236107,7
236171,2
236304,7
236377,4
236582,8
236694,7
237579,6
237580,7
237806,7
237859,7
238281,8
238589,7
238914,7
239029,8
239547,8
239596,8
239632,7
239770,8
239898,7
240287,3
240484,7
240657,7
240675,6
241312,8
241335,6
241384,8
241544,5
241753,2
241760,8
241955,5
242830,7
243063,8
243165,3
243932,9
244153,7
244328,8
244948,8
245234,8
245305,8
245657,6
245808,9
246043,5
246112,7
246439,6
246457,9
246594,8
247300,9
247463,8
248221,2
248603,7
248860,12
248919,9
249024,8
249054,8
249326,8
249542,8
249705,9
249922,7
249961,10
250468,7
250740,7
250832,7
250932,9
251120,4
251152,8
251721,8
251726,7
251739,8
252183,2
252253,7
252701,8
252812,4
253088,8
253147,7
253237,5
253241,9
253672,0
255599,9
255644,7
255766,7
256249,7
256773,7
256927,7
257050,7
257283,8
257454,9
258390,7
258810,8
259237,9
259267,9
259273,8
259563,7
259649,8
259724,9
259792,6
259962,8
260158,6
260205,9
260297,8
261340,7
261747,7
262410,6
262655,7
262718,10
262938,8
263035,8
263052,9
263118,7
263277,7
263284,9
263465,7
263484,2
263540,7
263546,7
263661,7
263750,8
263933,7
264142,7
264468,7
264734,3
264931,7
265063,7
265081,8
265179,8
265497,7
266244,8
266321,8
266594,8
266672,8
266703,8
267311,7
267595,9
268211,8
268212,8
268457,9
268642,7
269099,7
269118,9
269473,8
269479,7
269483,10
269591,9
271307,8
271330,9
271419,5
271536,10
271838,8
272704,4
272814,7
273035,1
273181,7
273336,7
273428,8
273479,8
273533,8
274299,8
274421,8
274598,8
274738,7
275072,7
275411,7
275502,9
275848,8
276161,12
276708,2
277129,9
277160,8
277265,8
277412,8
277689,7
277718,8
277791,1
277991,8
278359,8
278591,2
278919,1
278929,8
279572,7
279761,8
279874,15
280088,7
280368,0
280620,8
281208,8
281602,9
282208,8
283068,1
283470,5
283844,7
284097,8
284742,8
285052,9
285509,2
285589,8
285716,11
285792,12
286900,8
287147,8
287151,8
287244,1
287259,9
288198,3
289453,5
289862,0
290873,8
292165,5
292533,8
292831,8
293148,2
293192,8
293228,2
293288,6
293676,8
294027,7
294500,9
294727,8
294923,3
295007,9
295539,7
295556,8
295819,8
295925,8
295936,8
296128,8
296462,4
296547,8
296690,7
297868,8
297899,7
298128,5
298385,8
298464,10
298553,9
298674,8
299045,8
300326,7
301379,8
301872,8
302051,8
302253,9
302914,8
303073,0
303106,8
303904,7
303915,8
304440,8
304603,8
304616,8
304984,8
305001,8
305239,8
305567,7
306117,8
306996,6
308028,10
308787,8
308872,7
308988,8
309013,6
309297,10
309950,8
310175,6
310895,0
311411,8
311596,9
312027,3
312625,7
312668,8
313051,7
314022,8
314357,8
314992,14
315101,6
315999,7
316223,7
316549,7
316658,9
316866,7
316939,7
317049,7
317176,9
317225,8
317241,6
317289,8
317599,8




