UserId,Overlap
157434,2
157519,8
157531,5
157748,8
157758,6
157815,5
158129,8
158266,3
158324,3
158404,1
158688,2
158734,8
158788,7
160121,8
160417,8
160922,6
161117,17
161502,5
161730,9
161795,8
161852,9
161979,9
162473,8
162712,9
162722,7
162856,8
163018,8
164211,8
164357,8
164451,10
164722,1
165216,7
165238,8
165669,8
165786,6
165793,7
166013,8
166089,5
166359,8
166458,2
166547,3
166638,7
166722,3
166751,5
167062,2
167463,8
167723,6
167855,3
167938,8
167994,8
168060,8
168597,6
168692,3
170082,3
170124,5
171119,10
171219,10
171352,3
171444,7
171458,6
171815,9
172020,7
172742,5
172762,2
173281,8
173847,5
173910,3
173938,9
174077,7
174171,8
174863,18
175036,8
175221,3
175641,3
175986,3
176165,6
176768,8
176846,8
176910,7
176957,8
177106,6
177206,9
177748,8
178052,13
178195,8
178217,7
178317,3
178419,8
178674,8
178822,6
178974,7
179273,7
179759,2
180010,8
180082,2
180389,7
180583,11
180723,8
180841,4
181403,6
181669,3
181784,8
182233,3
182304,8
182350,8
182355,7
182438,5
182693,13
183194,8
183201,7
183892,8
184239,8
184531,8
184537,7
185143,3
185404,5
185672,4
185887,5
186146,8
186409,10
186594,7
186748,2
186973,12
187066,2
187121,3
187210,8
187220,8
187351,6
187406,8
187558,13
188078,7
188227,5
188229,12
188281,3
188312,8
188315,8
188387,1
188914,8
189106,5
189190,7
189319,9
189395,3
189529,3
189586,2
189608,3
189784,9
189890,8
190378,7
190592,6
191075,2
191175,16
191196,5
191746,14
191779,8
191952,2
192637,8
192883,8
192893,7
192997,12
193006,6
193168,12
193520,2
193720,7
194449,8
194468,8
194505,5
194640,8
194897,12
195158,10
195272,8
195451,4
195504,8
195625,2
195940,7
196603,8
196652,3
196997,6
197442,8
197497,2
197538,8
197666,16
197847,5
198047,8
198437,4
198441,10
199510,6
199578,7
199872,7
199976,2
200085,8
200352,3
200481,7
200810,8
200827,1
201106,8
201274,3
201489,8
201847,9
201926,8
202087,3
202284,7
202490,8
202526,3
202554,8
202849,8
203193,3
203996,12
204257,2
204461,7
204464,7
204618,8
204624,8
205623,8
205725,7
205734,8
205933,10
206430,7
206695,3
206770,3
206908,3
206981,8
207053,5
207265,8
207354,10
207708,2
207942,10
208695,10
208791,1
209336,7
209452,2
209715,3
209817,8
209895,13
210348,8
210423,5
210564,7
211021,2
211288,6
211365,8
211428,8
211462,2
211778,9
212036,7
212055,3
212229,14
212403,7
212740,5
213065,2
213084,8
213317,8
213597,3
213667,10
213981,2
214029,8
214347,2
214649,3
214664,8
214739,8
214796,3
214845,7
215086,10
215141,2
215419,7
215644,6
215894,5
216269,9
216544,8
216624,3
216985,3
217159,10
217741,8
217963,10
218345,8
218437,8
218743,8
218893,9
219085,10
219118,10
219192,6
219310,8
219411,7
219550,0
220080,6
220126,4
220556,8
220578,2
220710,8
220833,0
220930,6
221700,7
221771,3
222186,8
222290,3
222367,7
222556,10
222650,8
222966,6
222998,8
223049,7
223188,0
223482,8
223522,8
224549,3
224809,8
225052,7
225484,10
226084,8
226816,6
226960,6
227146,11
227498,8
227607,8
227784,8
228105,3
228747,8
229119,8
229142,2
229244,14
229339,8
229844,14
230331,7
230523,9
230765,8
231151,0
231270,8
231278,3
231739,1
232107,8
232169,8
232185,5
232250,8
232441,8
233516,8
233551,8
233684,0
234105,5
234169,10
234497,4
235033,2
235708,7
236107,2
236171,2
236304,6
236377,1
236582,8
236694,7
237579,3
237580,8
237806,8
237859,6
238281,5
238589,8
238914,8
239029,8
239547,8
239596,8
239632,2
239770,5
239898,8
240287,3
240484,8
240657,1
240675,6
241312,8
241335,2
241384,8
241544,9
241753,2
241760,1
241955,3
242830,8
243063,6
243165,2
243932,9
244153,3
244328,7
244948,8
245234,7
245305,8
245657,6
245808,8
246043,3
246112,8
246439,3
246457,3
246594,1
247300,8
247463,7
248221,2
248603,8
248860,8
248919,10
249024,7
249054,7
249326,8
249542,8
249705,10
249922,3
249961,9
250468,6
250740,6
250832,8
250932,9
251120,3
251152,7
251721,8
251726,8
251739,1
252183,2
252253,8
252701,8
252812,4
253088,8
253147,7
253237,7
253241,8
253672,12
255599,5
255644,9
255766,7
256249,8
256773,0
256927,7
257050,8
257283,3
257454,8
258390,10
258810,8
259237,7
259267,9
259273,8
259563,7
259649,9
259724,10
259792,9
259962,9
260158,4
260205,10
260297,10
261340,6
261747,7
262410,2
262655,8
262718,9
262938,5
263035,10
263052,9
263118,2
263277,9
263284,8
263465,8
263484,4
263540,8
263546,6
263661,8
263750,7
263933,7
264142,4
264468,7
264734,10
264931,8
265063,8
265081,9
265179,9
265497,7
266244,10
266321,8
266594,8
266672,8
266703,8
267311,2
267595,3
268211,8
268212,8
268457,10
268642,8
269099,8
269118,8
269473,8
269479,9
269483,8
269591,9
271307,7
271330,8
271419,5
271536,9
271838,8
272704,8
272814,8
273035,4
273181,8
273336,8
273428,8
273479,5
273533,8
274299,7
274421,7
274598,9
274738,8
275072,8
275411,7
275502,9
275848,7
276161,9
276708,1
277129,8
277160,8
277265,6
277412,10
277689,8
277718,8
277791,1
277991,8
278359,12
278591,2
278919,7
278929,8
279572,7
279761,10
279874,8
280088,4
280368,2
280620,9
281208,7
281602,10
282208,9
283068,1
283470,8
283844,8
284097,9
284742,9
285052,9
285509,2
285589,11
285716,9
285792,9
286900,9
287147,7
287151,8
287244,0
287259,6
288198,3
289453,18
289862,0
290873,8
292165,7
292533,13
292831,7
293148,1
293192,11
293228,2
293288,1
293676,8
294027,8
294500,10
294727,8
294923,5
295007,14
295539,8
295556,8
295819,14
295925,8
295936,6
296128,9
296462,3
296547,8
296690,6
297868,8
297899,8
298128,14
298385,8
298464,12
298553,9
298674,8
299045,10
300326,8
301379,2
301872,8
302051,12
302253,10
302914,7
303073,10
303106,10
303904,10
303915,8
304440,9
304603,7
304616,10
304984,3
305001,8
305239,9
305567,10
306117,10
306996,7
308028,8
308787,7
308872,7
308988,8
309013,4
309297,14
309950,7
310175,9
310895,6
311411,7
311596,9
312027,1
312625,2
312668,8
313051,7
314022,6
314357,8
314992,8
315101,8
315999,8
316223,7
316549,8
316658,10
316866,8
316939,9
317049,3
317176,10
317225,9
317241,6
317289,15
317599,9




